"ensembl_gene_id"	"symbol"	"chromosome_name"	"start_position"	"end_position"
"46527"	"ENSMUSG00000025898"	"Cwf19l2"	"9"	3403592	3479236
"46528"	"ENSMUSG00000097149"	"G630030J09Rik"	"7"	30848953	30852132
"46529"	"ENSMUSG00000085118"	"Gm15774"	"7"	120464732	120474521
"46530"	"ENSMUSG00000109337"	"Gm45047"	"7"	120489928	120490236
"46531"	"ENSMUSG00000099536"	"Gm9569"	"7"	30881462	30882248
"46532"	"ENSMUSG00000055489"	"Ano5"	"7"	51160777	51248457
"46533"	"ENSMUSG00000049488"	"Tmem67"	"4"	12039355	12090020
"46534"	"ENSMUSG00000039742"	"Garin1b"	"6"	29319139	29336018
"46535"	"ENSMUSG00000066068"	"Gm13611"	"2"	32161857	32162174
"46536"	"ENSMUSG00000017299"	"Dnttip1"	"2"	164587903	164610527
"46537"	"ENSMUSG00000110660"	"Gm5362"	"9"	3494379	3497463
"46538"	"ENSMUSG00000041624"	"Gucy1a2"	"9"	3532778	3894736
"46539"	"ENSMUSG00000110691"	"Gm5363"	"9"	4213922	4215941
"46540"	"ENSMUSG00000110461"	"Gm45860"	"9"	4228796	4229129
"46541"	"ENSMUSG00002075932"	"Gm56141"	"9"	4271130	4271237
"46542"	"ENSMUSG00000025894"	"Aasdhppt"	"9"	4294793	4309471
"46543"	"ENSMUSG00000090692"	"Gm17172"	"6"	29322803	29323205
"46544"	"ENSMUSG00000029767"	"Calu"	"6"	29348068	29377109
"46545"	"ENSMUSG00000087465"	"Gm13905"	"2"	101702520	101713601
"46546"	"ENSMUSG00000086453"	"Gm11457"	"2"	164596162	164611586
"46547"	"ENSMUSG00000034687"	"Fras1"	"5"	96521814	96932587
"46548"	"ENSMUSG00000025893"	"Kbtbd3"	"9"	4309833	4331732
"46549"	"ENSMUSG00002075137"	"Gm56329"	"2"	164603579	164603894
"46550"	"ENSMUSG00000027163"	"Commd9"	"2"	101716592	101731991
"46551"	"ENSMUSG00002076927"	"Gm56142"	"9"	4371269	4371335
"46552"	"ENSMUSG00000041124"	"Msantd4"	"9"	4376562	4386870
"46553"	"ENSMUSG00000018379"	"Srsf1"	"11"	87938199	87944581
"46554"	"ENSMUSG00000025892"	"Gria4"	"9"	4417896	4796234
"46555"	"ENSMUSG00000001403"	"Ube2c"	"2"	164611818	164620742
"46556"	"ENSMUSG00000079557"	"Marchf2"	"17"	33904666	33937644
"46557"	"ENSMUSG00000104113"	"Gm37292"	"7"	30907782	30908539
"46558"	"ENSMUSG00000099357"	"Scgb1b1-ps"	"7"	30955316	30955702
"46559"	"ENSMUSG00000101554"	"Scgb2b1"	"7"	30963182	30965193
"46560"	"ENSMUSG00000036521"	"Scgb2b2"	"7"	30989933	31004402
"46561"	"ENSMUSG00000062556"	"Scgb1b2"	"7"	30989944	30991246
"46562"	"ENSMUSG00000087373"	"Gm15892"	"11"	87949892	87958302
"46563"	"ENSMUSG00000036162"	"Fam219aos"	"4"	41517437	41518929
"46564"	"ENSMUSG00000078754"	"Scgb2b3"	"7"	31058463	31061497
"46565"	"ENSMUSG00000079056"	"Kcnip3"	"2"	127298418	127364014
"46566"	"ENSMUSG00000052137"	"Rbm12b2"	"4"	12089439	12096243
"46567"	"ENSMUSG00000018377"	"Vezf1"	"11"	87959105	87975555
"46568"	"ENSMUSG00000030500"	"Slc17a6"	"7"	51271754	51320867
"46569"	"ENSMUSG00000083246"	"Gm11839"	"4"	12114284	12116236
"46570"	"ENSMUSG00000081593"	"Gm11841"	"4"	12125290	12127252
"46571"	"ENSMUSG00000082676"	"Gm11843"	"4"	12131551	12131975
"46572"	"ENSMUSG00000046667"	"Rbm12b1"	"4"	12140264	12146731
"46573"	"ENSMUSG00000058831"	"Opn1sw"	"6"	29376670	29388467
"46574"	"ENSMUSG00000018378"	"Cuedc1"	"11"	87988884	88084966
"46575"	"ENSMUSG00000028439"	"Fam219a"	"4"	41517691	41569538
"46576"	"ENSMUSG00000109437"	"Gm45072"	"7"	51281473	51282401
"46577"	"ENSMUSG00000109331"	"Gm42402"	"7"	51347665	51348718
"46578"	"ENSMUSG00000095257"	"Scgb1b3"	"7"	31075017	31076341
"46579"	"ENSMUSG00000078636"	"Gm7336"	"7"	51396395	51397626
"46580"	"ENSMUSG00000102124"	"Gm29296"	"7"	51400544	51422474
"46581"	"ENSMUSG00000108842"	"Gm45001"	"7"	51500052	51502566
"46582"	"ENSMUSG00000101325"	"Scgb2b4-ps"	"7"	31100459	31102601
"46583"	"ENSMUSG00002076777"	"Gm56107"	"6"	29396616	29396704
"46584"	"ENSMUSG00002075963"	"Gm56108"	"6"	29397433	29397575
"46585"	"ENSMUSG00000108957"	"Gm45235"	"7"	51505333	51509797
"46586"	"ENSMUSG00000092118"	"Fancf"	"7"	51510325	51512015
"46587"	"ENSMUSG00000068699"	"Flnc"	"6"	29433255	29461882
"46588"	"ENSMUSG00000100358"	"Scgb1b4-ps"	"7"	31109100	31109486
"46589"	"ENSMUSG00000101658"	"Scgb1b28-ps"	"7"	31143248	31143632
"46590"	"ENSMUSG00000099795"	"Gm29492"	"7"	31170365	31170821
"46591"	"ENSMUSG00000100754"	"Scgb2b5-ps"	"7"	31199615	31200869
"46592"	"ENSMUSG00000101065"	"Scgb1b5-ps"	"7"	31206866	31207259
"46593"	"ENSMUSG00000099598"	"Scgb2b28-ps"	"7"	31244471	31246232
"46594"	"ENSMUSG00000100734"	"Rpl23a-ps8"	"7"	31302719	31303181
"46595"	"ENSMUSG00000102002"	"Scgb2b6"	"7"	31317168	31318951
"46596"	"ENSMUSG00000100639"	"Scgb1b6-ps"	"7"	31325213	31325411
"46597"	"ENSMUSG00000101545"	"Gm4373"	"7"	31351820	31352375
"46598"	"ENSMUSG00002076706"	"Gm55921"	"17"	33948483	33948558
"46599"	"ENSMUSG00000077450"	"Rab11b"	"17"	33961458	33979504
"46600"	"ENSMUSG00000102041"	"Rpl23a-ps9"	"7"	31379018	31379480
"46601"	"ENSMUSG00000094053"	"Scgb2b7"	"7"	31403204	31405182
"46602"	"ENSMUSG00000017300"	"Tnnc2"	"2"	164619081	164621887
"46603"	"ENSMUSG00000078759"	"Scgb1b7"	"7"	31412090	31413403
"46604"	"ENSMUSG00000060989"	"Gm11847"	"4"	12232833	12233951
"46605"	"ENSMUSG00000085909"	"Gm11846"	"4"	12271399	12314583
"46606"	"ENSMUSG00000101371"	"Gm9114"	"7"	31443614	31444610
"46607"	"ENSMUSG00002075667"	"Gm56143"	"9"	4455940	4456023
"46608"	"ENSMUSG00000087623"	"Gm12404"	"4"	41520694	41525823
"46609"	"ENSMUSG00000110644"	"Gm7390"	"9"	4977959	4979174
"46610"	"ENSMUSG00000100517"	"Gm29627"	"7"	31466377	31466839
"46611"	"ENSMUSG00000009090"	"Ap1b1"	"11"	4936824	4992791
"46612"	"ENSMUSG00000084690"	"Gm24896"	"9"	5111399	5111533
"46613"	"ENSMUSG00000099961"	"Scgb2b8-ps"	"7"	31478207	31479983
"46614"	"ENSMUSG00002076675"	"Gm56334"	"2"	127314937	127315228
"46615"	"ENSMUSG00000025888"	"Casp1"	"9"	5298508	5307290
"46616"	"ENSMUSG00000104211"	"Gm37985"	"4"	12597388	12671843
"46617"	"ENSMUSG00000099612"	"Scgb1b8-ps"	"7"	31487708	31488092
"46618"	"ENSMUSG00000048058"	"Ldlrad3"	"2"	101780548	102016730
"46619"	"ENSMUSG00000099344"	"Gm6669"	"7"	31516538	31517534
"46620"	"ENSMUSG00002076080"	"Gm56217"	"4"	12812706	12812812
"46621"	"ENSMUSG00000055963"	"Triqk"	"4"	12906838	12983553
"46622"	"ENSMUSG00000101807"	"Gm9120"	"7"	31578470	31579463
"46623"	"ENSMUSG00000101765"	"Gm21673"	"7"	31595930	31596365
"46624"	"ENSMUSG00000101270"	"Scgb2b9-ps"	"7"	31614665	31616810
"46625"	"ENSMUSG00000030498"	"Gas2"	"7"	51511763	51644723
"46626"	"ENSMUSG00000106526"	"Gm42604"	"5"	96883406	96887223
"46627"	"ENSMUSG00000029484"	"Anxa3"	"5"	96941198	96993825
"46628"	"ENSMUSG00000086227"	"Gm11820"	"4"	13076140	13096806
"46629"	"ENSMUSG00000064065"	"Ipcef1"	"10"	6835796	7002478
"46630"	"ENSMUSG00002075692"	"Gm56218"	"4"	13266985	13267050
"46631"	"ENSMUSG00000061322"	"Dnai1"	"4"	41569775	41638158
"46632"	"ENSMUSG00000033538"	"Casp4"	"9"	5308828	5336783
"46633"	"ENSMUSG00000118630"	"Gm52974"	"2"	127338474	127361215
"46634"	"ENSMUSG00000085110"	"Gm13920"	"2"	101887932	101891775
"46635"	"ENSMUSG00000082328"	"Gm13921"	"2"	102004635	102005097
"46636"	"ENSMUSG00000081774"	"Gm13866"	"2"	102039757	102040724
"46637"	"ENSMUSG00000050373"	"Snx21"	"2"	164627743	164635736
"46638"	"ENSMUSG00000090952"	"Gm17251"	"17"	33978946	33980845
"46639"	"ENSMUSG00000002289"	"Angptl4"	"17"	33992724	34000804
"46640"	"ENSMUSG00000025887"	"Casp12"	"9"	5345430	5373032
"46641"	"ENSMUSG00000044627"	"Swi5"	"2"	32168828	32178087
"46642"	"ENSMUSG00000081327"	"Gm11819"	"4"	13444770	13445141
"46643"	"ENSMUSG00000083328"	"Gm11826"	"4"	13482755	13483192
"46644"	"ENSMUSG00000101248"	"Scgb1b9-ps"	"7"	31623770	31624154
"46645"	"ENSMUSG00000081063"	"Gm11825"	"4"	13606034	13606769
"46646"	"ENSMUSG00000100926"	"Gm5329"	"7"	31671530	31671992
"46647"	"ENSMUSG00002075365"	"Gm56220"	"4"	13622643	13622763
"46648"	"ENSMUSG00000028445"	"Enho"	"4"	41638144	41640324
"46649"	"ENSMUSG00000101039"	"Scgb2b29-ps"	"7"	31712462	31714223
"46650"	"ENSMUSG00000101777"	"Gm9127"	"7"	31758449	31759433
"46651"	"ENSMUSG00000101025"	"Gm29262"	"7"	31773011	31773206
"46652"	"ENSMUSG00000099396"	"Gm29263"	"7"	31773302	31773764
"46653"	"ENSMUSG00000084761"	"Gm12406"	"4"	41639378	41641416
"46654"	"ENSMUSG00000074093"	"Svip"	"7"	51646919	51655766
"46655"	"ENSMUSG00000087054"	"Gm12405"	"4"	41642185	41643077
"46656"	"ENSMUSG00000105356"	"Gm42603"	"5"	96946066	96948211
"46657"	"ENSMUSG00000104955"	"1700016F12Rik"	"5"	96997364	97000797
"46658"	"ENSMUSG00000106319"	"Gm33100"	"5"	97027201	97039031
"46659"	"ENSMUSG00000006586"	"Runx1t1"	"4"	13743436	13893649
"46660"	"ENSMUSG00000104698"	"Gm42602"	"5"	97027377	97030600
"46661"	"ENSMUSG00000064550"	"Gm24623"	"5"	97055491	97055684
"46662"	"ENSMUSG00000105871"	"Gm43147"	"5"	97060559	97061100
"46663"	"ENSMUSG00000105377"	"Gm43148"	"5"	97084672	97085191
"46664"	"ENSMUSG00000105257"	"Gm43144"	"5"	97088156	97088640
"46665"	"ENSMUSG00000105006"	"Gm9484"	"5"	97144065	97145223
"46666"	"ENSMUSG00000032754"	"Slc8b1"	"5"	120649233	120672089
"46667"	"ENSMUSG00000092602"	"4931413I07Rik"	"17"	34002314	34004698
"46668"	"ENSMUSG00000099826"	"Scgb2b10"	"7"	31791575	31793363
"46669"	"ENSMUSG00000099581"	"Scgb1b10"	"7"	31800278	31801594
"46670"	"ENSMUSG00000042099"	"Kank3"	"17"	34029493	34041892
"46671"	"ENSMUSG00000101327"	"Rpl23a-ps10"	"7"	31836102	31836563
"46672"	"ENSMUSG00000099673"	"Scgb2b30"	"7"	31845668	31847456
"46673"	"ENSMUSG00000094445"	"1700015G11Rik"	"7"	51661431	51665476
"46674"	"ENSMUSG00000081926"	"Gm15536"	"10"	6988661	6988774
"46675"	"ENSMUSG00000020307"	"Cdc34"	"10"	79518029	79524232
"46676"	"ENSMUSG00000098013"	"Gm9135"	"7"	31871139	31872128
"46677"	"ENSMUSG00000109526"	"Gm9357"	"7"	51671985	51678906
"46678"	"ENSMUSG00000101824"	"Gm28256"	"7"	31901684	31901822
"46679"	"ENSMUSG00002076660"	"Gm56351"	"7"	51725172	51725327
"46680"	"ENSMUSG00000101504"	"Gm28257"	"7"	31901918	31902380
"46681"	"ENSMUSG00000109026"	"Gm44683"	"7"	51869708	51870191
"46682"	"ENSMUSG00000110927"	"Gm48506"	"9"	5796779	5797033
"46683"	"ENSMUSG00000109099"	"Gm20074"	"7"	52061201	52061684
"46684"	"ENSMUSG00000027189"	"Trim44"	"2"	102130464	102238173
"46685"	"ENSMUSG00000099729"	"Scgb2b11"	"7"	31908598	31910570
"46686"	"ENSMUSG00000111191"	"Gm6015"	"9"	5861647	5865418
"46687"	"ENSMUSG00000110932"	"Gm48640"	"9"	5952442	5952667
"46688"	"ENSMUSG00000111707"	"Gm9662"	"9"	6070313	6074278
"46689"	"ENSMUSG00000074092"	"Gm6181"	"7"	52405213	52405476
"46690"	"ENSMUSG00000032006"	"Pdgfd"	"9"	6168584	6378850
"46691"	"ENSMUSG00000070203"	"Gm22444"	"7"	52576818	52576925
"46692"	"ENSMUSG00000101638"	"Scgb1b11"	"7"	31922265	31923581
"46693"	"ENSMUSG00000099176"	"Mir6238"	"7"	53541509	53541637
"46694"	"ENSMUSG00000109312"	"Gm44682"	"7"	53645690	53648303
"46695"	"ENSMUSG00002074923"	"Gm56353"	"7"	53658221	53658328
"46696"	"ENSMUSG00000097982"	"Scgb2b12"	"7"	32024711	32026670
"46697"	"ENSMUSG00002076370"	"Gm56354"	"7"	53862917	53863133
"46698"	"ENSMUSG00000099647"	"Gm5776"	"7"	54061906	54062226
"46699"	"ENSMUSG00000101520"	"Scgb1b12"	"7"	32033607	32034926
"46700"	"ENSMUSG00000083306"	"Gm13868"	"2"	102142259	102142552
"46701"	"ENSMUSG00000075012"	"Fjx1"	"2"	102279711	102282844
"46702"	"ENSMUSG00000099394"	"Gm9142"	"7"	32058353	32059307
"46703"	"ENSMUSG00000109050"	"Gm6290"	"7"	54253992	54260946
"46704"	"ENSMUSG00000017307"	"Acot8"	"2"	164634685	164646802
"46705"	"ENSMUSG00000100657"	"Gm28862"	"7"	32087669	32087831
"46706"	"ENSMUSG00002076930"	"Gm56314"	"11"	4988204	4988307
"46707"	"ENSMUSG00000088634"	"Gm24958"	"11"	4988211	4988307
"46708"	"ENSMUSG00000086927"	"Gm11823"	"4"	13919954	13995193
"46709"	"ENSMUSG00000100513"	"Rpl23a-ps11"	"7"	32087906	32088368
"46710"	"ENSMUSG00000041895"	"Wipi1"	"11"	109464157	109502793
"46711"	"ENSMUSG00000077701"	"Gm24068"	"4"	14079809	14079940
"46712"	"ENSMUSG00000078757"	"Scgb1b29"	"7"	32140966	32142147
"46713"	"ENSMUSG00000082128"	"Gm11824"	"4"	14170066	14170911
"46714"	"ENSMUSG00000086068"	"1700120G11Rik"	"4"	14219496	14237450
"46715"	"ENSMUSG00000087919"	"Gm24908"	"4"	14239618	14239744
"46716"	"ENSMUSG00000098185"	"Gm9146"	"7"	32172677	32173682
"46717"	"ENSMUSG00000081239"	"Gm11836"	"4"	14433891	14434331
"46718"	"ENSMUSG00000100751"	"Gm5116"	"7"	32195063	32195525
"46719"	"ENSMUSG00000028444"	"Cntfr"	"4"	41657498	41697089
"46720"	"ENSMUSG00000054206"	"Gzmm"	"10"	79524854	79531095
"46721"	"ENSMUSG00000047619"	"Ddi1"	"9"	6262733	6269846
"46722"	"ENSMUSG00000063297"	"Luzp2"	"7"	54485246	54918633
"46723"	"ENSMUSG00000067288"	"Rps28"	"17"	34038001	34043536
"46724"	"ENSMUSG00000111257"	"Gm21089"	"9"	6594237	6594561
"46725"	"ENSMUSG00000110732"	"Gm48674"	"9"	6665497	6665775
"46726"	"ENSMUSG00000065382"	"Gm23097"	"9"	6706342	6706446
"46727"	"ENSMUSG00000111464"	"Gm48675"	"9"	6801843	6802419
"46728"	"ENSMUSG00000047193"	"Dync2h1"	"9"	6928503	7184446
"46729"	"ENSMUSG00000065220"	"Gm25794"	"10"	79539318	79539424
"46730"	"ENSMUSG00000023175"	"Bsg"	"10"	79540325	79547803
"46731"	"ENSMUSG00000108474"	"Gm44895"	"7"	54525862	54527399
"46732"	"ENSMUSG00000108665"	"Gm44897"	"7"	54532867	54534207
"46733"	"ENSMUSG00000100386"	"Scgb2b13-ps"	"7"	32206928	32208704
"46734"	"ENSMUSG00000108581"	"Gm44896"	"7"	54581526	54582297
"46735"	"ENSMUSG00000108756"	"Gm44894"	"7"	54674790	54676963
"46736"	"ENSMUSG00000045822"	"Zswim3"	"2"	164647018	164664050
"46737"	"ENSMUSG00000108519"	"4833421K07Rik"	"7"	54738345	54739735
"46738"	"ENSMUSG00000100949"	"Scgb1b13-ps"	"7"	32216438	32216828
"46739"	"ENSMUSG00000094827"	"Gm5327"	"7"	32245184	32246192
"46740"	"ENSMUSG00000108326"	"Gm17838"	"7"	54891885	54893690
"46741"	"ENSMUSG00000027188"	"Pamr1"	"2"	102380357	102473386
"46742"	"ENSMUSG00000077163"	"Gm24116"	"7"	54893681	54893787
"46743"	"ENSMUSG00000098205"	"Gm9149"	"7"	32304240	32305246
"46744"	"ENSMUSG00000108325"	"Gm44898"	"7"	54925684	54927906
"46745"	"ENSMUSG00000101312"	"Gm21135"	"7"	32321684	32322119
"46746"	"ENSMUSG00000108744"	"Gm9367"	"7"	55111817	55112362
"46747"	"ENSMUSG00000108363"	"Gm44615"	"7"	55286201	55286558
"46748"	"ENSMUSG00000099932"	"Scgb2b14-ps"	"7"	32347079	32349224
"46749"	"ENSMUSG00000041881"	"Ndufa7"	"17"	34043546	34057291
"46750"	"ENSMUSG00000088640"	"Gm26482"	"7"	55351902	55351963
"46751"	"ENSMUSG00000099905"	"Scgb1b14-ps"	"7"	32356190	32356583
"46752"	"ENSMUSG00002076985"	"Gm56355"	"7"	32389675	32389795
"46753"	"ENSMUSG00000100613"	"Gm5058"	"7"	32403902	32404364
"46754"	"ENSMUSG00000100577"	"Gm29429"	"7"	32404454	32404574
"46755"	"ENSMUSG00000100903"	"Scgb2b31-ps"	"7"	32444726	32446487
"46756"	"ENSMUSG00000097952"	"Gm4398"	"7"	32490921	32491912
"46757"	"ENSMUSG00000099549"	"Gm29432"	"7"	32505560	32505698
"46758"	"ENSMUSG00000099821"	"Gm28408"	"7"	32505794	32506256
"46759"	"ENSMUSG00000097972"	"Scgb2b15"	"7"	32527108	32529087
"46760"	"ENSMUSG00000017764"	"Zswim1"	"2"	164664606	164668791
"46761"	"ENSMUSG00000101232"	"Scgb1b15"	"7"	32535979	32537295
"46762"	"ENSMUSG00000100443"	"Scgb2b16-ps"	"7"	32573969	32576114
"46763"	"ENSMUSG00000023723"	"Mrps23"	"11"	88095214	88102333
"46764"	"ENSMUSG00000101185"	"Scgb1b16-ps"	"7"	32583080	32583473
"46765"	"ENSMUSG00002076642"	"Gm56356"	"7"	32616571	32616691
"46766"	"ENSMUSG00000100324"	"Gm9156"	"7"	32630798	32631260
"46767"	"ENSMUSG00000100471"	"Gm28409"	"7"	32631350	32631452
"46768"	"ENSMUSG00000017767"	"Spata25"	"2"	164668309	164670457
"46769"	"ENSMUSG00000101296"	"Scgb2b32-ps"	"7"	32671625	32673386
"46770"	"ENSMUSG00000101486"	"Gm4405"	"7"	32717822	32718803
"46771"	"ENSMUSG00000020331"	"Hcn2"	"10"	79552468	79571942
"46772"	"ENSMUSG00000101375"	"Gm28383"	"7"	32732462	32732600
"46773"	"ENSMUSG00000034663"	"Bmp2k"	"5"	97145548	97239726
"46774"	"ENSMUSG00000101974"	"Gm28384"	"7"	32732696	32733158
"46775"	"ENSMUSG00000002308"	"Cd320"	"17"	34062065	34068748
"46776"	"ENSMUSG00000098094"	"Scgb2b17"	"7"	32754007	32755986
"46777"	"ENSMUSG00000040569"	"Slc26a7"	"4"	14502430	14621805
"46778"	"ENSMUSG00000039873"	"Neurl2"	"2"	164672652	164675376
"46779"	"ENSMUSG00000099898"	"Scgb1b17"	"7"	32762874	32764190
"46780"	"ENSMUSG00000029769"	"Ccdc136"	"6"	29396308	29426987
"46781"	"ENSMUSG00000101927"	"Gm28992"	"7"	32801294	32801432
"46782"	"ENSMUSG00000101137"	"Rpl23a-ps7"	"7"	32801528	32801987
"46783"	"ENSMUSG00000027376"	"Prom2"	"2"	127368393	127383387
"46784"	"ENSMUSG00000051504"	"Siglech"	"7"	55417926	55428673
"46785"	"ENSMUSG00000020329"	"Polrmt"	"10"	79571957	79582415
"46786"	"ENSMUSG00000034031"	"Ccdc182"	"11"	88184884	88186087
"46787"	"ENSMUSG00000081304"	"Gm11509"	"11"	88226486	88226810
"46788"	"ENSMUSG00000020612"	"Prkar1a"	"11"	109540231	109560482
"46789"	"ENSMUSG00000092571"	"Gm4134"	"17"	34080276	34083202
"46790"	"ENSMUSG00000023151"	"Lrrc69"	"4"	14623620	14796060
"46791"	"ENSMUSG00000115113"	"Smim40-ps"	"17"	34092811	34093056
"46792"	"ENSMUSG00000079553"	"Kifc1"	"17"	34094633	34109635
"46793"	"ENSMUSG00000104591"	"Gm43145"	"5"	97194040	97194667
"46794"	"ENSMUSG00000055725"	"Paqr3"	"5"	97230188	97259455
"46795"	"ENSMUSG00000034201"	"Gas2l1"	"11"	5004132	5015327
"46796"	"ENSMUSG00000083280"	"Gm11838"	"4"	14766335	14766565
"46797"	"ENSMUSG00000040536"	"Necab1"	"4"	14952245	15149794
"46798"	"ENSMUSG00000101487"	"Scgb2b33"	"7"	32811098	32812883
"46799"	"ENSMUSG00000098044"	"Gm9162"	"7"	32836544	32837534
"46800"	"ENSMUSG00000100904"	"Gm28559"	"7"	32864399	32864537
"46801"	"ENSMUSG00000101427"	"Gm6003"	"7"	32864633	32865095
"46802"	"ENSMUSG00000100058"	"Scgb2b18"	"7"	32871317	32873289
"46803"	"ENSMUSG00000101401"	"Scgb1b18"	"7"	32884993	32886293
"46804"	"ENSMUSG00000030880"	"Polr3e"	"7"	120516967	120546655
"46805"	"ENSMUSG00000083073"	"Gm11845"	"4"	15154392	15154718
"46806"	"ENSMUSG00000032741"	"Tpcn1"	"5"	120672218	120726738
"46807"	"ENSMUSG00000043252"	"Tmem64"	"4"	15265831	15286753
"46808"	"ENSMUSG00000096738"	"Gm24317"	"4"	15383148	15383254
"46809"	"ENSMUSG00000080869"	"Gm11856"	"4"	15486366	15486790
"46810"	"ENSMUSG00000083330"	"Gm11859"	"4"	15531657	15532111
"46811"	"ENSMUSG00000082673"	"Gm11857"	"4"	15636169	15636492
"46812"	"ENSMUSG00000084181"	"Gm11858"	"4"	15740930	15741767
"46813"	"ENSMUSG00000034209"	"Rasl10a"	"11"	5008128	5010385
"46814"	"ENSMUSG00000081026"	"Gm11855"	"4"	15819074	15821370
"46815"	"ENSMUSG00000041396"	"Mettl18"	"1"	163822458	163824812
"46816"	"ENSMUSG00000073889"	"Il11ra1"	"4"	41699989	41769474
"46817"	"ENSMUSG00000020614"	"Fam20a"	"11"	109560575	109613105
"46818"	"ENSMUSG00000120445"	"Gm57120"	"1"	163830352	163848583
"46819"	"ENSMUSG00000103960"	"Gm37119"	"1"	163859529	163859917
"46820"	"ENSMUSG00000026582"	"Sele"	"1"	163875773	163885246
"46821"	"ENSMUSG00000119263"	"Mir6967-2"	"17"	34105650	34105707
"46822"	"ENSMUSG00000092349"	"Smim40"	"17"	34124109	34125649
"46823"	"ENSMUSG00000092564"	"BC051226"	"17"	34126150	34128341
"46824"	"ENSMUSG00000101438"	"Gm19412"	"17"	34138253	34139461
"46825"	"ENSMUSG00000121503"	""	"17"	34193608	34197811
"46826"	"ENSMUSG00000085734"	"Gm11684"	"11"	109659312	109661425
"46827"	"ENSMUSG00000083648"	"Gm14229"	"2"	127410497	127411346
"46828"	"ENSMUSG00000020617"	"1700012B07Rik"	"11"	109678477	109718872
"46829"	"ENSMUSG00000026974"	"Zmynd19"	"2"	24839804	24852087
"46830"	"ENSMUSG00000026581"	"Sell"	"1"	163889551	163911750
"46831"	"ENSMUSG00000118026"	"Gm50335"	"17"	34346894	34348388
"46832"	"ENSMUSG00000117278"	"Gm36684"	"17"	13551010	13554104
"46833"	"ENSMUSG00000117239"	"Gpr31c"	"17"	13561503	13566142
"46834"	"ENSMUSG00000052469"	"Tcp10c"	"17"	13574834	13597485
"46835"	"ENSMUSG00000020327"	"Fgf22"	"10"	79590910	79594430
"46836"	"ENSMUSG00000033933"	"Vhl"	"6"	113600920	113608594
"46837"	"ENSMUSG00000104736"	"Gm33609"	"5"	97290885	97297707
"46838"	"ENSMUSG00000035890"	"Rnf126"	"10"	79594349	79602786
"46839"	"ENSMUSG00000087139"	"Gm11683"	"11"	109688009	109693622
"46840"	"ENSMUSG00000105850"	"Gm2861"	"5"	97343445	97355823
"46841"	"ENSMUSG00000087393"	"1700023C21Rik"	"11"	109736704	109739302
"46842"	"ENSMUSG00000067161"	"Gm5560"	"5"	97412687	97413578
"46843"	"ENSMUSG00000104717"	"Gm33969"	"5"	97473763	97496298
"46844"	"ENSMUSG00000106825"	"2510016D11Rik"	"5"	120690120	120691104
"46845"	"ENSMUSG00000069769"	"Msi2"	"11"	88230208	88609339
"46846"	"ENSMUSG00000097671"	"1700015O11Rik"	"6"	113608610	113610105
"46847"	"ENSMUSG00000046000"	"Naa11"	"5"	97530057	97540238
"46848"	"ENSMUSG00000060477"	"Irak2"	"6"	113615428	113671987
"46849"	"ENSMUSG00000034800"	"Zfp661"	"2"	127416582	127429014
"46850"	"ENSMUSG00000097516"	"4930467D21Rik"	"5"	97540276	97790038
"46851"	"ENSMUSG00000050553"	"Gk2"	"5"	97603001	97604880
"46852"	"ENSMUSG00000029601"	"Iqcd"	"5"	120727081	120745183
"46853"	"ENSMUSG00000020325"	"Fstl3"	"10"	79613106	79618464
"46854"	"ENSMUSG00000026580"	"Selp"	"1"	163942833	163977595
"46855"	"ENSMUSG00000117218"	"Gm19283"	"17"	13604291	13605847
"46856"	"ENSMUSG00000117092"	"Gm49934"	"17"	13605448	13616587
"46857"	"ENSMUSG00000101639"	"Gm8597"	"17"	13614287	13624453
"46858"	"ENSMUSG00002075210"	"Gm25730"	"17"	13619304	13619468
"46859"	"ENSMUSG00000119272"	"Rnu6"	"17"	13652295	13652401
"46860"	"ENSMUSG00000020323"	"Prss57"	"10"	79617308	79626795
"46861"	"ENSMUSG00000117042"	"2700054A10Rik"	"17"	13702815	13889153
"46862"	"ENSMUSG00000029338"	"Antxr2"	"5"	98030642	98178902
"46863"	"ENSMUSG00000117063"	"Gm49936"	"17"	13709535	13981640
"46864"	"ENSMUSG00000090211"	"Gm16050"	"17"	13721216	13731455
"46865"	"ENSMUSG00000027004"	"Frzb"	"2"	80242314	80277969
"46866"	"ENSMUSG00000060417"	"Gm8603"	"17"	13737017	13738531
"46867"	"ENSMUSG00000121414"	""	"17"	13741718	13748695
"46868"	"ENSMUSG00000079711"	"Smok4a"	"17"	13746453	13747907
"46869"	"ENSMUSG00000119586"	"Gm26375"	"17"	13754326	13754431
"46870"	"ENSMUSG00000077349"	"Gm24867"	"17"	13895638	13895744
"46871"	"ENSMUSG00000085705"	"Gm16046"	"17"	13895924	13903778
"46872"	"ENSMUSG00000035863"	"Palm"	"10"	79629406	79656730
"46873"	"ENSMUSG00000038347"	"Tcte2"	"17"	13932706	13982087
"46874"	"ENSMUSG00000090081"	"Gm16587"	"1"	163971001	163973935
"46875"	"ENSMUSG00000086593"	"Gm16548"	"1"	163976160	163979786
"46876"	"ENSMUSG00000082494"	"Gm13687"	"2"	80329574	80329855
"46877"	"ENSMUSG00000100987"	"Gm1627"	"1"	133889900	133899676
"46878"	"ENSMUSG00000120798"	"Bmncr"	"1"	133905262	133918369
